timestamp,sample_id,label,estacion,roi_x,roi_y,roi_w,roi_h,std_mean_intensity,std_std_intensity,std_min_intensity,std_max_intensity,std_mean_grad,std_std_grad,std_max_grad,std_mean_abs_lap,std_std_lap,std_glare_pct,mean_mean_intensity,mean_std_intensity,mean_min_intensity,mean_max_intensity,mean_mean_grad,mean_std_grad,mean_max_grad,mean_mean_abs_lap,mean_std_lap,mean_glare_pct,max_mean_intensity,max_std_intensity,max_min_intensity,max_max_intensity,max_mean_grad,max_std_grad,max_max_grad,max_mean_abs_lap,max_std_lap,max_glare_pct,min_mean_intensity,min_std_intensity,min_min_intensity,min_max_intensity,min_mean_grad,min_std_grad,min_max_grad,min_mean_abs_lap,min_std_lap,min_glare_pct
2026-05-30T13:48:11,11,buena,3,281,116,85,87,0.054041117429733276,0.027871113270521164,0.03709978237748146,0.0016980889486148953,0.011157803237438202,0.022754104807972908,0.2922135591506958,0.002603731816634536,0.012314158491790295,0.0,0.5227648615837097,0.2699071764945984,0.0470588244497776,0.7774509787559509,0.1692650467157364,0.27094632387161255,2.029402017593384,0.025340121239423752,0.060131967067718506,0.0,0.5931055545806885,0.30526822805404663,0.09803921729326248,0.7803921699523926,0.18087537586688995,0.2983051538467407,2.373485565185547,0.02777075208723545,0.07470779120922089,0.0,0.44128915667533875,0.23195014894008636,0.007843137718737125,0.7764706015586853,0.15099447965621948,0.23730845749378204,1.6759833097457886,0.0212093498557806,0.044174231588840485,0.0
2026-05-30T13:48:12,12,mala,4,146,120,89,88,0.08379670232534409,0.06613978743553162,0.007001400925219059,0.11515332013368607,0.07333175837993622,0.07054480910301208,0.49439939856529236,0.007881654426455498,0.009256339631974697,0.0,0.11485560983419418,0.13099099695682526,0.0068627456203103065,0.6725490093231201,0.1515752673149109,0.24855920672416687,2.1820027828216553,0.029454199597239494,0.061938926577568054,0.0,0.2215045690536499,0.21948879957199097,0.01568627543747425,0.7843137383460999,0.2424878031015396,0.3147238492965698,2.7068028450012207,0.03831090033054352,0.06871380656957626,0.0,0.022016264498233795,0.051511235535144806,0.0,0.48235294222831726,0.05356594920158386,0.13848699629306793,1.373109221458435,0.017166877165436745,0.04598097875714302,0.0
2026-05-30T13:48:40,13,buena,1,465,364,108,100,0.08868736028671265,0.01806696131825447,0.018678979948163033,0.00642886059358716,0.015251951292157173,0.041603997349739075,0.38885119557380676,0.003185603301972151,0.010958397760987282,0.0,0.37252599000930786,0.2794274687767029,0.010784314014017582,0.7813725471496582,0.15327681601047516,0.2724657654762268,2.3366475105285645,0.024508532136678696,0.05455977842211723,0.0,0.5020795464515686,0.303119033575058,0.04313725605607033,0.7921568751335144,0.1794465184211731,0.34399116039276123,2.8735976219177246,0.029550109058618546,0.07158473879098892,0.0,0.26613181829452515,0.2527622580528259,0.0,0.7764706015586853,0.14132869243621826,0.24323022365570068,1.8479952812194824,0.021038128063082695,0.043252795934677124,0.0
2026-05-30T13:48:40,14,buena,2,294,341,100,103,0.08057300001382828,0.0443914458155632,0.05548534914851189,0.013116751797497272,0.030919130891561508,0.07118558883666992,0.6330476999282837,0.005284916143864393,0.015871813520789146,0.0,0.44578588008880615,0.27496519684791565,0.053921572864055634,0.7852941751480103,0.1638510674238205,0.27255475521087646,2.0103702545166016,0.02573729306459427,0.05258920043706894,0.0,0.5636760592460632,0.32510998845100403,0.13333334028720856,0.8078431487083435,0.19491858780384064,0.35979893803596497,2.843745708465576,0.030883684754371643,0.07310180366039276,0.0,0.35086655616760254,0.20756478607654572,0.0,0.7764706015586853,0.11812527477741241,0.17989225685596466,1.1454873085021973,0.01870930939912796,0.032968126237392426,0.0
2026-05-30T13:48:41,15,buena,3,281,116,85,87,0.03397470712661743,0.02437378093600273,0.028867516666650772,0.0058000776916742325,0.007724628318101168,0.02837069146335125,0.23563528060913086,0.0019580251537263393,0.009829990565776825,0.0,0.5227804183959961,0.27577540278434753,0.04411764815449715,0.7833333611488342,0.17403241991996765,0.2954452335834503,2.0207290649414062,0.029310211539268494,0.06788157671689987,0.0,0.5778138637542725,0.313833087682724,0.0784313753247261,0.7921568751335144,0.18702168762683868,0.341474711894989,2.3256521224975586,0.032245952636003494,0.08012794703245163,0.0,0.49141794443130493,0.2497711479663849,0.0117647061124444,0.7764706015586853,0.16762246191501617,0.271520733833313,1.704055905342102,0.02717946656048298,0.05432131513953209,0.0
2026-05-30T13:48:41,16,buena,4,146,120,89,88,0.1046241819858551,0.03623455390334129,0.05314955487847328,0.005882352590560913,0.0164822805672884,0.023742059245705605,0.44888079166412354,0.0043909186497330666,0.014903424307703972,0.0,0.49795085191726685,0.26443129777908325,0.05000000447034836,0.7784314155578613,0.16481536626815796,0.2933347523212433,2.1764190196990967,0.025573063641786575,0.06123180314898491,0.0,0.6089076399803162,0.30948156118392944,0.125490203499794,0.7882353067398071,0.18401791155338287,0.32587915658950806,2.6917505264282227,0.030769191682338715,0.08300916850566864,0.0,0.378272145986557,0.22007450461387634,0.0,0.772549033164978,0.14517585933208466,0.2646889388561249,1.6437408924102783,0.020831581205129623,0.0444502979516983,0.0
2026-05-30T13:49:08,17,buena,1,465,364,108,100,0.06132659316062927,0.022625626996159554,0.016492750495672226,0.010188533924520016,0.014532411471009254,0.03776705637574196,0.39013758301734924,0.003251530695706606,0.009838111698627472,0.0,0.4085838198661804,0.28627610206604004,0.010784314014017582,0.7823529839515686,0.15674589574337006,0.2815236449241638,2.245969533920288,0.02380882389843464,0.05511624738574028,0.0,0.509066104888916,0.3062818944454193,0.03921568766236305,0.800000011920929,0.17858260869979858,0.3459528386592865,2.8623099327087402,0.02929847687482834,0.0713307335972786,0.0,0.3430541157722473,0.250107079744339,0.0,0.7764706015586853,0.14286254346370697,0.254422128200531,1.8064178228378296,0.021175019443035126,0.0455063097178936,0.0
2026-05-30T13:49:09,18,buena,2,294,341,100,103,0.11949611455202103,0.041632167994976044,0.05678663030266762,0.013584711588919163,0.02659440226852894,0.06167563050985336,0.6162956953048706,0.005028058774769306,0.015069711022078991,0.0,0.4330187439918518,0.264204204082489,0.05980392545461655,0.7843137383460999,0.15177184343338013,0.25513166189193726,1.9273909330368042,0.024260900914669037,0.0516219437122345,0.0,0.5809038281440735,0.30071261525154114,0.12941177189350128,0.8078431487083435,0.19272363185882568,0.31625130772590637,2.837379217147827,0.03101237490773201,0.069945327937603,0.0,0.25526899099349976,0.19789154827594757,0.0,0.7764706015586853,0.12121178954839706,0.17917153239250183,1.2225738763809204,0.018832668662071228,0.03482240438461304,0.0
2026-05-30T13:49:11,19,buena,3,281,116,85,87,0.0490141324698925,0.025111734867095947,0.03724200278520584,0.0016980889486148953,0.00911078043282032,0.01652706228196621,0.31949687004089355,0.0030726944096386433,0.012925448827445507,0.0,0.5312669277191162,0.26543641090393066,0.04803921654820442,0.7774509787559509,0.16834501922130585,0.2736376225948334,2.048933744430542,0.027713743969798088,0.0646687000989914,0.0,0.5964406728744507,0.2956250309944153,0.10196078568696976,0.7803921699523926,0.17645040154457092,0.2908896803855896,2.404001474380493,0.03129035234451294,0.07838287204504013,0.0,0.45846137404441833,0.23022767901420593,0.007843137718737125,0.7764706015586853,0.15295568108558655,0.24656739830970764,1.6303541660308838,0.023092975839972496,0.04883349686861038,0.0
2026-05-30T13:49:16,20,mala,4,146,120,89,88,0.10181879997253418,0.036213163286447525,0.05094267055392265,0.0033961778972297907,0.02081824280321598,0.03265489637851715,0.44281795620918274,0.0034413649700582027,0.007592025678604841,0.0,0.49298179149627686,0.27170222997665405,0.04901960864663124,0.7784314155578613,0.17994347214698792,0.3360115587711334,2.3625879287719727,0.02733181044459343,0.06282947957515717,0.0,0.607256293296814,0.31271639466285706,0.11764705926179886,0.7803921699523926,0.20339345932006836,0.3757953345775604,2.763378858566284,0.030783211812376976,0.07256623357534409,0.0,0.37951841950416565,0.22832931578159332,0.0,0.772549033164978,0.15380188822746277,0.2872419059276581,1.6779365539550781,0.022823410108685493,0.052405115216970444,0.0
2026-05-30T13:49:56,21,mala,1,465,364,108,100,0.059402864426374435,0.014623768627643585,0.003396178362891078,0.008490445092320442,0.002002662979066372,0.029233567416667938,0.25330156087875366,0.0007833837298676372,0.005455711856484413,0.0,0.3436734974384308,0.28534257411956787,0.0019607844296842813,0.7813725471496582,0.18413805961608887,0.32755735516548157,2.4814400672912598,0.031113287433981895,0.07251198589801788,0.0,0.4407040774822235,0.302078515291214,0.007843137718737125,0.7960784435272217,0.186880961060524,0.3772393465042114,2.876566171646118,0.03208496794104576,0.08160462975502014,0.0,0.28676581382751465,0.2618393898010254,0.0,0.7764706015586853,0.18149057030677795,0.30219051241874695,2.1863722801208496,0.03006681054830551,0.06705625355243683,0.0
2026-05-30T13:49:58,22,buena,2,294,341,100,103,0.12053027004003525,0.03872707486152649,0.0565151646733284,0.010188532993197441,0.026509488001465797,0.0663350448012352,0.6229705810546875,0.005549715366214514,0.018316462635993958,0.0,0.42687177658081055,0.2653392553329468,0.05784314125776291,0.7823529839515686,0.15825778245925903,0.26655954122543335,1.936646819114685,0.02550409361720085,0.055313266813755035,0.0,0.5691619515419006,0.30313578248023987,0.125490203499794,0.800000011920929,0.1944209337234497,0.33845800161361694,2.851646661758423,0.031083952635526657,0.08024298399686813,0.0,0.24613821506500244,0.20584650337696075,0.0,0.7764706015586853,0.1250520795583725,0.18742355704307556,1.2956377267837524,0.01936798170208931,0.036132704466581345,0.0
2026-05-30T13:49:59,23,buena,3,281,116,85,87,0.049862090498209,0.02497316710650921,0.03411708399653435,0.0032515928614884615,0.009385152719914913,0.015650849789381027,0.22738991677761078,0.002807409968227148,0.01019639428704977,0.0,0.5255373120307922,0.2696041464805603,0.04215686395764351,0.779411792755127,0.17326071858406067,0.2787451148033142,2.0186665058135986,0.02792917750775814,0.06297285854816437,0.0,0.5915290117263794,0.30026212334632874,0.0941176488995552,0.7843137383460999,0.17947809398174286,0.29455405473709106,2.252086877822876,0.03167428821325302,0.07309401780366898,0.0,0.4515743553638458,0.23447734117507935,0.007843137718737125,0.7764706015586853,0.15703663229942322,0.2527139484882355,1.7041281461715698,0.024162590503692627,0.05101229250431061,0.0
2026-05-30T13:50:00,24,buena,4,146,120,89,88,0.1010923683643341,0.03099665232002735,0.04531066492199898,0.004384446889162064,0.017268240451812744,0.025494065135717392,0.4294126331806183,0.0038812505081295967,0.011001959443092346,0.0,0.5001009106636047,0.26897311210632324,0.04313725605607033,0.7823529243469238,0.1760580837726593,0.3272978663444519,2.3812856674194336,0.02747313678264618,0.06549022346735,0.0,0.6100137829780579,0.30525410175323486,0.10588235408067703,0.7882353067398071,0.19528412818908691,0.3561144471168518,2.7919418811798096,0.031007030978798866,0.07906709611415863,0.0,0.38715478777885437,0.23149114847183228,0.0,0.7764706015586853,0.1520574390888214,0.28677183389663696,1.7101366519927979,0.021501032635569572,0.04850166663527489,0.0
